id,analysis_id,measurement_item_id,info,value,label,unit,description,uncertainty,created_at,updated_at
3230,179,19,abundance of {Ba},186,\abundance{Ba},micro_gram_per_gram,"",,2009-04-23 09:27:46.621778,2013-02-07 09:37:58.163196
3231,179,168,abundance of {^{208}Pb}/{^{204}Pb},38.1684,\abundance{^{208}Pb}/{^{204}Pb},parts,"",,2009-04-23 09:27:48.201938,2013-02-07 11:54:07.399415
3232,179,66,abundance of {Eu},3.01,\abundance{Eu},micro_gram_per_gram,"",,2009-04-23 09:27:49.912356,2013-02-07 09:38:22.508015
3233,179,92,abundance of {^{176}Hf}/{^{177}Hf},0.283178,\abundance{^{176}Hf}/{^{177}Hf},parts,"",,2009-04-23 09:27:51.391451,2013-02-07 11:54:07.891479
3234,179,91,abundance of {Hf},6.22,\abundance{Hf},micro_gram_per_gram,"",,2009-04-23 09:27:52.878536,2013-02-07 09:38:17.430689
3235,179,100,abundance of {K_{2}O},0.5,\abundance{K_{2}O},centi_gram_per_gram,"",,2009-04-23 09:27:54.42332,2013-02-07 09:33:44.200849
3236,179,37,abundance of {CaO},9.8,\abundance{CaO},centi_gram_per_gram,"",,2009-04-23 09:27:55.860852,2013-02-07 09:33:34.337389
3237,179,119,abundance of {Lu},0.618,\abundance{Lu},micro_gram_per_gram,"",,2009-04-23 09:27:57.370373,2013-02-07 09:38:30.319162
3238,179,121,abundance of {MgO},4.81,\abundance{MgO},centi_gram_per_gram,"",,2009-04-23 09:27:58.843087,2013-02-07 09:33:35.854739
3239,179,18,abundance of {B},1.37,\abundance{B},micro_gram_per_gram,"",,2009-04-23 09:28:00.305907,2013-02-07 09:38:30.844244
3240,179,72,abundance of {Fe_{2}O_{3}},7.63,\abundance{Fe_{2}O_{3}},centi_gram_per_gram,"",,2009-04-23 09:28:01.760291,2013-02-07 09:33:37.338944
3241,179,206,abundance of {Ta},1.42,\abundance{Ta},micro_gram_per_gram,"",,2009-04-23 09:28:03.27912,2013-02-07 09:38:14.471135
3242,179,65,abundance of {Er},4.53,\abundance{Er},micro_gram_per_gram,"",,2009-04-23 09:28:04.79593,2013-02-07 09:38:20.356747
3243,179,158,abundance of {P_{2}O_{5}},0.47,\abundance{P_{2}O_{5}},centi_gram_per_gram,"",,2009-04-23 09:28:06.366227,2013-02-07 09:33:45.284787
3244,179,163,abundance of {Pb},2.04,\abundance{Pb},micro_gram_per_gram,"",,2009-04-23 09:28:07.839989,2013-02-07 09:38:18.839614
3245,179,58,abundance of {Dy},9.18,\abundance{Dy},micro_gram_per_gram,"",,2009-04-23 09:28:09.412401,2013-02-07 09:38:16.080303
3246,179,224,abundance of {U},0.72,\abundance{U},micro_gram_per_gram,"",,2009-04-23 09:28:10.920297,2013-02-07 09:38:24.266317
3247,179,166,abundance of {^{207}Pb}/{^{204}Pb},15.4817,\abundance{^{207}Pb}/{^{204}Pb},parts,"",,2009-04-23 09:28:12.356166,2013-02-07 11:54:08.574983
3248,179,164,abundance of {^{206}Pb}/{^{204}Pb},18.3421,\abundance{^{206}Pb}/{^{204}Pb},parts,"",,2009-04-23 09:28:13.819509,2013-02-07 11:54:09.025192
3249,179,207,abundance of {Tb},1.54,\abundance{Tb},micro_gram_per_gram,"",,2009-04-23 09:28:15.22906,2013-02-07 09:38:26.725697
3250,179,209,abundance of {Th},2.37,\abundance{Th},micro_gram_per_gram,"",,2009-04-23 09:28:16.673879,2013-02-07 09:38:09.461115
3251,179,124,abundance of {MnO},0.25,\abundance{MnO},centi_gram_per_gram,"",,2009-04-23 09:28:18.168626,2013-02-07 09:33:46.551862
3252,179,47,abundance of {Cs},0.152,\abundance{Cs},micro_gram_per_gram,"",,2009-04-23 09:28:19.711726,2013-02-07 09:38:27.809395
3253,179,78,abundance of {Gd},9.42,\abundance{Gd},micro_gram_per_gram,"",,2009-04-23 09:28:21.202036,2013-02-07 09:38:13.237459
3254,179,182,abundance of {Rb},4.12,\abundance{Rb},micro_gram_per_gram,"",,2009-04-23 09:28:22.70447,2013-02-07 09:38:05.216375
3255,179,136,abundance of {^{143}Nd}/{^{144}Nd},0.512979,\abundance{^{143}Nd}/{^{144}Nd},parts,"",,2009-04-23 09:28:24.100489,2013-02-07 11:54:09.467096
3256,179,118,abundance of {Li},5.55,\abundance{Li},micro_gram_per_gram,"",,2009-04-23 09:28:25.649248,2013-02-07 09:38:10.736703
3257,179,174,abundance of {Pr},8.16,\abundance{Pr},micro_gram_per_gram,"",,2009-04-23 09:28:27.127318,2013-02-07 09:38:08.451136
3258,179,5,abundance of {Al_{2}O_{3}},13.83,\abundance{Al_{2}O_{3}},centi_gram_per_gram,"",,2009-04-23 09:28:28.678727,2013-02-07 09:33:33.095524
3259,179,267,abundance of {Y},51.9,\abundance{Y},micro_gram_per_gram,"",,2009-04-23 09:28:30.195405,2013-02-07 09:38:07.567456
3260,179,116,abundance of {La},24.6,\abundance{La},micro_gram_per_gram,"",,2009-04-23 09:28:31.696587,2013-02-07 09:38:04.349057
3261,179,135,abundance of {Nd},37.1,\abundance{Nd},micro_gram_per_gram,"",,2009-04-23 09:28:33.147658,2013-02-07 09:38:06.700208
3262,179,133,abundance of {Na_{2}O},2.99,\abundance{Na_{2}O},centi_gram_per_gram,"",,2009-04-23 09:28:34.858573,2013-02-07 09:33:39.649769
3263,179,94,abundance of {Ho},1.86,\abundance{Ho},micro_gram_per_gram,"",,2009-04-23 09:28:36.375022,2013-02-07 09:38:25.633553
3264,179,203,abundance of {^{87}Sr}/{^{86}Sr},0.703449,\abundance{^{87}Sr}/{^{86}Sr},parts,"",,2009-04-23 09:28:37.881964,2013-02-07 11:54:07.040394
3265,179,268,abundance of {Yb},4.46,\abundance{Yb},micro_gram_per_gram,"",,2009-04-23 09:28:39.511924,2013-02-07 09:38:21.340447
3266,179,83,abundance of {H_{2}O^{+}},1.83,\abundance{H_{2}O^{+}},centi_gram_per_gram,"",,2009-04-23 09:28:41.023816,2013-02-07 09:33:41.208346
3267,179,223,abundance of {Tm},0.662,\abundance{Tm},micro_gram_per_gram,"",,2009-04-23 09:28:42.476754,2013-02-07 09:38:29.168457
3268,179,39,abundance of {Ce},59.9,\abundance{Ce},micro_gram_per_gram,"",,2009-04-23 09:28:44.002526,2013-02-07 09:38:03.490309
3269,179,198,abundance of {SiO_{2}},47.7,\abundance{SiO_{2}},centi_gram_per_gram,"",,2009-04-23 09:28:45.610947,2013-02-07 09:33:31.985974
3270,179,202,abundance of {Sr},327,\abundance{Sr},micro_gram_per_gram,"",,2009-04-23 09:28:47.101895,2013-02-07 09:37:56.935377
3271,179,134,abundance of {Nb},22.7,\abundance{Nb},micro_gram_per_gram,"",,2009-04-23 09:28:48.606183,2013-02-07 09:38:02.356657
3272,179,45,abundance of {Cr},41.9,\abundance{Cr},micro_gram_per_gram,"",,2009-04-23 09:28:50.049932,2013-02-07 09:37:59.36355
3273,179,74,abundance of {FeO},7.28,\abundance{FeO},centi_gram_per_gram,"",,2009-04-23 09:28:51.51048,2013-02-07 09:33:38.248745
3274,179,271,abundance of {Zr},244,\abundance{Zr},micro_gram_per_gram,"",,2009-04-23 09:28:53.02459,2013-02-07 09:38:01.439394
3275,179,146,abundance of {Ni},29.4,\abundance{Ni},micro_gram_per_gram,"",,2009-04-23 09:28:54.647385,2013-02-07 09:38:00.472285
3276,179,221,abundance of {TiO_{2}},3.28,\abundance{TiO_{2}},centi_gram_per_gram,"",,2009-04-23 09:28:56.137689,2013-02-07 09:33:42.233613
3277,179,199,abundance of {Sm},9.01,\abundance{Sm},micro_gram_per_gram,"",,2009-04-23 09:28:57.671567,2013-02-07 09:38:11.961937
3278,180,19,abundance of {Ba},219,\abundance{Ba},micro_gram_per_gram,"",,2009-04-23 09:29:00.857383,2013-02-07 09:37:58.171592
3279,180,168,abundance of {^{208}Pb}/{^{204}Pb},38.1666,\abundance{^{208}Pb}/{^{204}Pb},parts,"",,2009-04-23 09:29:02.321779,2013-02-07 11:54:07.407648
3280,180,66,abundance of {Eu},3.07,\abundance{Eu},micro_gram_per_gram,"",,2009-04-23 09:29:03.792291,2013-02-07 09:38:22.516563
3281,180,92,abundance of {^{176}Hf}/{^{177}Hf},0.283179,\abundance{^{176}Hf}/{^{177}Hf},parts,"",,2009-04-23 09:29:05.281662,2013-02-07 11:54:07.899788
3282,180,91,abundance of {Hf},6.84,\abundance{Hf},micro_gram_per_gram,"",,2009-04-23 09:29:06.772683,2013-02-07 09:38:17.439084
3283,180,100,abundance of {K_{2}O},0.83,\abundance{K_{2}O},centi_gram_per_gram,"",,2009-04-23 09:29:08.289624,2013-02-07 09:33:44.209156
3284,180,37,abundance of {CaO},8.64,\abundance{CaO},centi_gram_per_gram,"",,2009-04-23 09:29:09.835567,2013-02-07 09:33:34.345696
3285,180,119,abundance of {Lu},0.633,\abundance{Lu},micro_gram_per_gram,"",,2009-04-23 09:29:11.305767,2013-02-07 09:38:30.327527
3286,180,121,abundance of {MgO},4.11,\abundance{MgO},centi_gram_per_gram,"",,2009-04-23 09:29:12.823839,2013-02-07 09:33:35.863059
3287,180,18,abundance of {B},2.31,\abundance{B},micro_gram_per_gram,"",,2009-04-23 09:29:14.443049,2013-02-07 09:38:30.852615
3288,180,72,abundance of {Fe_{2}O_{3}},5.93,\abundance{Fe_{2}O_{3}},centi_gram_per_gram,"",,2009-04-23 09:29:15.89501,2013-02-07 09:33:37.347124
3289,180,206,abundance of {Ta},1.82,\abundance{Ta},micro_gram_per_gram,"",,2009-04-23 09:29:17.433661,2013-02-07 09:38:14.479586
3290,180,65,abundance of {Er},4.79,\abundance{Er},micro_gram_per_gram,"",,2009-04-23 09:29:18.977339,2013-02-07 09:38:20.365009
3291,180,158,abundance of {P_{2}O_{5}},0.48,\abundance{P_{2}O_{5}},centi_gram_per_gram,"",,2009-04-23 09:29:20.433102,2013-02-07 09:33:45.334868
3292,180,163,abundance of {Pb},2.06,\abundance{Pb},micro_gram_per_gram,"",,2009-04-23 09:29:21.88419,2013-02-07 09:38:18.847865
3293,180,58,abundance of {Dy},9.44,\abundance{Dy},micro_gram_per_gram,"",,2009-04-23 09:29:23.447355,2013-02-07 09:38:16.08867
3294,180,224,abundance of {U},0.775,\abundance{U},micro_gram_per_gram,"",,2009-04-23 09:29:25.006491,2013-02-07 09:38:24.274646
3295,180,166,abundance of {^{207}Pb}/{^{204}Pb},15.4796,\abundance{^{207}Pb}/{^{204}Pb},parts,"",,2009-04-23 09:29:26.530018,2013-02-07 11:54:08.583262
3296,180,21,abundance of {Be},1.43,\abundance{Be},micro_gram_per_gram,"",,2009-04-23 09:29:27.963722,2013-02-07 09:38:31.277747
3297,180,164,abundance of {^{206}Pb}/{^{204}Pb},18.3462,\abundance{^{206}Pb}/{^{204}Pb},parts,"",,2009-04-23 09:29:29.442735,2013-02-07 11:54:09.033536
3298,180,207,abundance of {Tb},1.55,\abundance{Tb},micro_gram_per_gram,"",,2009-04-23 09:29:30.925891,2013-02-07 09:38:26.734065
3299,180,209,abundance of {Th},2.58,\abundance{Th},micro_gram_per_gram,"",,2009-04-23 09:29:32.464772,2013-02-07 09:38:09.469547
3300,180,124,abundance of {MnO},0.24,\abundance{MnO},centi_gram_per_gram,"",,2009-04-23 09:29:34.053244,2013-02-07 09:33:46.576802
3301,180,47,abundance of {Cs},0.162,\abundance{Cs},micro_gram_per_gram,"",,2009-04-23 09:29:35.570094,2013-02-07 09:38:27.8179
3302,180,78,abundance of {Gd},9.52,\abundance{Gd},micro_gram_per_gram,"",,2009-04-23 09:29:37.121692,2013-02-07 09:38:13.24575
3303,180,182,abundance of {Rb},10.4,\abundance{Rb},micro_gram_per_gram,"",,2009-04-23 09:29:38.589589,2013-02-07 09:38:05.224713
3304,180,136,abundance of {^{143}Nd}/{^{144}Nd},0.512993,\abundance{^{143}Nd}/{^{144}Nd},parts,"",,2009-04-23 09:29:40.063587,2013-02-07 11:54:09.475439
3305,180,118,abundance of {Li},4.02,\abundance{Li},micro_gram_per_gram,"",,2009-04-23 09:29:41.701459,2013-02-07 09:38:10.744878
3306,180,174,abundance of {Pr},8.41,\abundance{Pr},micro_gram_per_gram,"",,2009-04-23 09:29:43.237556,2013-02-07 09:38:08.459357
3307,180,5,abundance of {Al_{2}O_{3}},13.24,\abundance{Al_{2}O_{3}},centi_gram_per_gram,"",,2009-04-23 09:29:44.666029,2013-02-07 09:33:33.103698
3308,180,267,abundance of {Y},53.1,\abundance{Y},micro_gram_per_gram,"",,2009-04-23 09:29:46.219392,2013-02-07 09:38:07.575647
3309,180,135,abundance of {Nd},38.4,\abundance{Nd},micro_gram_per_gram,"",,2009-04-23 09:29:47.688943,2013-02-07 09:38:06.708609
3310,180,116,abundance of {La},26.2,\abundance{La},micro_gram_per_gram,"",,2009-04-23 09:29:49.122864,2013-02-07 09:38:04.357397
3311,180,133,abundance of {Na_{2}O},3.27,\abundance{Na_{2}O},centi_gram_per_gram,"",,2009-04-23 09:29:50.82534,2013-02-07 09:33:39.658002
3312,180,94,abundance of {Ho},1.87,\abundance{Ho},micro_gram_per_gram,"",,2009-04-23 09:29:52.36915,2013-02-07 09:38:25.641942
3313,180,203,abundance of {^{87}Sr}/{^{86}Sr},0.703468,\abundance{^{87}Sr}/{^{86}Sr},parts,"",,2009-04-23 09:29:53.913511,2013-02-07 11:54:07.04885
3314,180,268,abundance of {Yb},4.54,\abundance{Yb},micro_gram_per_gram,"",,2009-04-23 09:29:55.421921,2013-02-07 09:38:21.348779
3315,180,83,abundance of {H_{2}O^{+}},2.91,\abundance{H_{2}O^{+}},centi_gram_per_gram,"",,2009-04-23 09:29:57.066686,2013-02-07 09:33:41.216586
3316,180,223,abundance of {Tm},0.694,\abundance{Tm},micro_gram_per_gram,"",,2009-04-23 09:29:58.602986,2013-02-07 09:38:29.176783
3317,180,39,abundance of {Ce},62.5,\abundance{Ce},micro_gram_per_gram,"",,2009-04-23 09:30:00.205574,2013-02-07 09:38:03.498612
3318,180,134,abundance of {Nb},26.3,\abundance{Nb},micro_gram_per_gram,"",,2009-04-23 09:30:01.67555,2013-02-07 09:38:02.364873
3319,180,202,abundance of {Sr},314,\abundance{Sr},micro_gram_per_gram,"",,2009-04-23 09:30:03.350387,2013-02-07 09:37:56.942916
3320,180,198,abundance of {SiO_{2}},49.59,\abundance{SiO_{2}},centi_gram_per_gram,"",,2009-04-23 09:30:04.842763,2013-02-07 09:33:31.994482
3321,180,45,abundance of {Cr},26.5,\abundance{Cr},micro_gram_per_gram,"",,2009-04-23 09:30:06.326067,2013-02-07 09:37:59.371933
3322,180,271,abundance of {Zr},276,\abundance{Zr},micro_gram_per_gram,"",,2009-04-23 09:30:07.859134,2013-02-07 09:38:01.44768
3323,180,74,abundance of {FeO},8.12,\abundance{FeO},centi_gram_per_gram,"",,2009-04-23 09:30:09.346856,2013-02-07 09:33:38.257066
3324,180,146,abundance of {Ni},12.3,\abundance{Ni},micro_gram_per_gram,"",,2009-04-23 09:30:10.847866,2013-02-07 09:38:00.480661
3325,180,199,abundance of {Sm},9.23,\abundance{Sm},micro_gram_per_gram,"",,2009-04-23 09:30:12.406601,2013-02-07 09:38:11.970308
3326,180,221,abundance of {TiO_{2}},3.2,\abundance{TiO_{2}},centi_gram_per_gram,"",,2009-04-23 09:30:13.927141,2013-02-07 09:33:42.241927
3327,181,19,abundance of {Ba},193,\abundance{Ba},micro_gram_per_gram,"",,2009-04-23 09:30:17.110349,2013-02-07 09:37:58.179901
3328,181,168,abundance of {^{208}Pb}/{^{204}Pb},38.0983,\abundance{^{208}Pb}/{^{204}Pb},parts,"",,2009-04-23 09:30:18.654975,2013-02-07 11:54:07.415983
3329,181,66,abundance of {Eu},2.13,\abundance{Eu},micro_gram_per_gram,"",,2009-04-23 09:30:20.202785,2013-02-07 09:38:22.524463
3330,181,92,abundance of {^{176}Hf}/{^{177}Hf},0.283204,\abundance{^{176}Hf}/{^{177}Hf},parts,"",,2009-04-23 09:30:21.758647,2013-02-07 11:54:07.908089
3331,181,91,abundance of {Hf},5.83,\abundance{Hf},micro_gram_per_gram,"",,2009-04-23 09:30:23.253818,2013-02-07 09:38:17.447291
3332,181,100,abundance of {K_{2}O},0.83,\abundance{K_{2}O},centi_gram_per_gram,"",,2009-04-23 09:30:24.791968,2013-02-07 09:33:44.2175
3333,181,37,abundance of {CaO},10.1,\abundance{CaO},centi_gram_per_gram,"",,2009-04-23 09:30:26.343708,2013-02-07 09:33:34.354016
3334,181,119,abundance of {Lu},0.515,\abundance{Lu},micro_gram_per_gram,"",,2009-04-23 09:30:28.03093,2013-02-07 09:38:30.335756
3335,181,121,abundance of {MgO},5.73,\abundance{MgO},centi_gram_per_gram,"",,2009-04-23 09:30:29.632199,2013-02-07 09:33:35.871379
3336,181,18,abundance of {B},1.28,\abundance{B},micro_gram_per_gram,"",,2009-04-23 09:30:31.090736,2013-02-07 09:38:30.86095
3337,181,72,abundance of {Fe_{2}O_{3}},5.74,\abundance{Fe_{2}O_{3}},centi_gram_per_gram,"",,2009-04-23 09:30:32.636645,2013-02-07 09:33:37.355629
3338,181,206,abundance of {Ta},1.4,\abundance{Ta},micro_gram_per_gram,"",,2009-04-23 09:30:34.267927,2013-02-07 09:38:14.487851
3339,181,65,abundance of {Er},3.66,\abundance{Er},micro_gram_per_gram,"",,2009-04-23 09:30:35.715507,2013-02-07 09:38:20.373198
3340,181,158,abundance of {P_{2}O_{5}},0.33,\abundance{P_{2}O_{5}},centi_gram_per_gram,"",,2009-04-23 09:30:37.221229,2013-02-07 09:33:45.468166
3341,181,163,abundance of {Pb},1.95,\abundance{Pb},micro_gram_per_gram,"",,2009-04-23 09:30:38.726595,2013-02-07 09:38:18.85615
3342,181,58,abundance of {Dy},6.8,\abundance{Dy},micro_gram_per_gram,"",,2009-04-23 09:30:40.267285,2013-02-07 09:38:16.096765
3343,181,224,abundance of {U},0.78,\abundance{U},micro_gram_per_gram,"",,2009-04-23 09:30:41.784204,2013-02-07 09:38:24.282981
3344,181,166,abundance of {^{207}Pb}/{^{204}Pb},15.4752,\abundance{^{207}Pb}/{^{204}Pb},parts,"",,2009-04-23 09:30:43.33267,2013-02-07 11:54:08.591659
3345,181,21,abundance of {Be},1.29,\abundance{Be},micro_gram_per_gram,"",,2009-04-23 09:30:44.959126,2013-02-07 09:38:31.286092
3346,181,164,abundance of {^{206}Pb}/{^{204}Pb},18.24,\abundance{^{206}Pb}/{^{204}Pb},parts,"",,2009-04-23 09:30:46.440638,2013-02-07 11:54:09.041867
3347,181,207,abundance of {Tb},1.15,\abundance{Tb},micro_gram_per_gram,"",,2009-04-23 09:30:47.99165,2013-02-07 09:38:26.742374
3348,181,209,abundance of {Th},2.73,\abundance{Th},micro_gram_per_gram,"",,2009-04-23 09:30:49.436284,2013-02-07 09:38:09.477745
3349,181,124,abundance of {MnO},0.19,\abundance{MnO},centi_gram_per_gram,"",,2009-04-23 09:30:50.964997,2013-02-07 09:33:46.585298
3350,181,47,abundance of {Cs},0.0693,\abundance{Cs},micro_gram_per_gram,"",,2009-04-23 09:30:52.631666,2013-02-07 09:38:27.826222
3351,181,78,abundance of {Gd},7.08,\abundance{Gd},micro_gram_per_gram,"",,2009-04-23 09:30:54.128722,2013-02-07 09:38:13.25419
3352,181,182,abundance of {Rb},11.4,\abundance{Rb},micro_gram_per_gram,"",,2009-04-23 09:30:55.665001,2013-02-07 09:38:05.233113
3353,181,136,abundance of {^{143}Nd}/{^{144}Nd},0.512996,\abundance{^{143}Nd}/{^{144}Nd},parts,"",,2009-04-23 09:30:57.165276,2013-02-07 11:54:09.483753
3354,181,118,abundance of {Li},6.67,\abundance{Li},micro_gram_per_gram,"",,2009-04-23 09:30:58.711975,2013-02-07 09:38:10.753322
3355,181,174,abundance of {Pr},6.57,\abundance{Pr},micro_gram_per_gram,"",,2009-04-23 09:31:00.195037,2013-02-07 09:38:08.467921
3356,181,5,abundance of {Al_{2}O_{3}},15.58,\abundance{Al_{2}O_{3}},centi_gram_per_gram,"",,2009-04-23 09:31:01.879705,2013-02-07 09:33:33.112089
3357,181,267,abundance of {Y},41.7,\abundance{Y},micro_gram_per_gram,"",,2009-04-23 09:31:03.32503,2013-02-07 09:38:07.583832
3358,181,135,abundance of {Nd},28.5,\abundance{Nd},micro_gram_per_gram,"",,2009-04-23 09:31:04.782542,2013-02-07 09:38:06.716911
3359,181,116,abundance of {La},21,\abundance{La},micro_gram_per_gram,"",,2009-04-23 09:31:06.24726,2013-02-07 09:38:04.365737
3360,181,133,abundance of {Na_{2}O},2.92,\abundance{Na_{2}O},centi_gram_per_gram,"",,2009-04-23 09:31:07.816496,2013-02-07 09:33:39.666246
3361,181,94,abundance of {Ho},1.45,\abundance{Ho},micro_gram_per_gram,"",,2009-04-23 09:31:09.337527,2013-02-07 09:38:25.650178
3362,181,203,abundance of {^{87}Sr}/{^{86}Sr},0.703462,\abundance{^{87}Sr}/{^{86}Sr},parts,"",,2009-04-23 09:31:10.930741,2013-02-07 11:54:07.057058
3363,181,268,abundance of {Yb},3.57,\abundance{Yb},micro_gram_per_gram,"",,2009-04-23 09:31:12.398393,2013-02-07 09:38:21.357111
3364,181,83,abundance of {H_{2}O^{+}},1.72,\abundance{H_{2}O^{+}},centi_gram_per_gram,"",,2009-04-23 09:31:13.817024,2013-02-07 09:33:41.225173
3365,181,223,abundance of {Tm},0.542,\abundance{Tm},micro_gram_per_gram,"",,2009-04-23 09:31:15.324591,2013-02-07 09:38:29.185082
3366,181,39,abundance of {Ce},48.9,\abundance{Ce},micro_gram_per_gram,"",,2009-04-23 09:31:16.895153,2013-02-07 09:38:03.507033
3367,181,134,abundance of {Nb},20.6,\abundance{Nb},micro_gram_per_gram,"",,2009-04-23 09:31:18.556475,2013-02-07 09:38:02.373288
3368,181,202,abundance of {Sr},288,\abundance{Sr},micro_gram_per_gram,"",,2009-04-23 09:31:20.053551,2013-02-07 09:37:56.951233
3369,181,198,abundance of {SiO_{2}},49.84,\abundance{SiO_{2}},centi_gram_per_gram,"",,2009-04-23 09:31:21.470493,2013-02-07 09:33:32.002854
3370,181,45,abundance of {Cr},153,\abundance{Cr},micro_gram_per_gram,"",,2009-04-23 09:31:22.925523,2013-02-07 09:37:59.380213
3371,181,271,abundance of {Zr},243,\abundance{Zr},micro_gram_per_gram,"",,2009-04-23 09:31:24.41249,2013-02-07 09:38:01.456005
3372,181,74,abundance of {FeO},5.23,\abundance{FeO},centi_gram_per_gram,"",,2009-04-23 09:31:25.864415,2013-02-07 09:33:38.265332
3373,181,146,abundance of {Ni},79.6,\abundance{Ni},micro_gram_per_gram,"",,2009-04-23 09:31:27.469209,2013-02-07 09:38:00.489014
3374,181,199,abundance of {Sm},6.65,\abundance{Sm},micro_gram_per_gram,"",,2009-04-23 09:31:28.967733,2013-02-07 09:38:11.978634
3375,181,221,abundance of {TiO_{2}},2.04,\abundance{TiO_{2}},centi_gram_per_gram,"",,2009-04-23 09:31:30.444339,2013-02-07 09:33:42.250269
3376,182,19,abundance of {Ba},119,\abundance{Ba},micro_gram_per_gram,"",,2009-04-23 09:31:33.676516,2013-02-07 09:37:58.188336
3377,182,168,abundance of {^{208}Pb}/{^{204}Pb},38.0904,\abundance{^{208}Pb}/{^{204}Pb},parts,"",,2009-04-23 09:31:35.317807,2013-02-07 11:54:07.424267
3378,182,66,abundance of {Eu},2.14,\abundance{Eu},micro_gram_per_gram,"",,2009-04-23 09:31:36.832699,2013-02-07 09:38:22.532688
3379,182,92,abundance of {^{176}Hf}/{^{177}Hf},0.283189,\abundance{^{176}Hf}/{^{177}Hf},parts,"",,2009-04-23 09:31:38.299542,2013-02-07 11:54:07.91648
3380,182,91,abundance of {Hf},4.06,\abundance{Hf},micro_gram_per_gram,"",,2009-04-23 09:31:39.856799,2013-02-07 09:38:17.455616
3381,182,100,abundance of {K_{2}O},0.49,\abundance{K_{2}O},centi_gram_per_gram,"",,2009-04-23 09:31:41.387229,2013-02-07 09:33:44.225842
3382,182,37,abundance of {CaO},11.05,\abundance{CaO},centi_gram_per_gram,"",,2009-04-23 09:31:42.898566,2013-02-07 09:33:34.362387
3383,182,119,abundance of {Lu},0.42,\abundance{Lu},micro_gram_per_gram,"",,2009-04-23 09:31:44.309864,2013-02-07 09:38:30.343966
3384,182,121,abundance of {MgO},5.97,\abundance{MgO},centi_gram_per_gram,"",,2009-04-23 09:31:45.839429,2013-02-07 09:33:35.879562
3385,182,18,abundance of {B},0.726,\abundance{B},micro_gram_per_gram,"",,2009-04-23 09:31:47.347495,2013-02-07 09:38:30.869222
3386,182,72,abundance of {Fe_{2}O_{3}},6.47,\abundance{Fe_{2}O_{3}},centi_gram_per_gram,"",,2009-04-23 09:31:48.81114,2013-02-07 09:33:37.363997
3387,182,206,abundance of {Ta},0.869,\abundance{Ta},micro_gram_per_gram,"",,2009-04-23 09:31:50.30402,2013-02-07 09:38:14.49611
3388,182,65,abundance of {Er},3.21,\abundance{Er},micro_gram_per_gram,"",,2009-04-23 09:31:51.755198,2013-02-07 09:38:20.381569
3389,182,158,abundance of {P_{2}O_{5}},0.29,\abundance{P_{2}O_{5}},centi_gram_per_gram,"",,2009-04-23 09:31:53.32656,2013-02-07 09:33:45.50121
3390,182,163,abundance of {Pb},1.14,\abundance{Pb},micro_gram_per_gram,"",,2009-04-23 09:31:54.894784,2013-02-07 09:38:18.864577
3391,182,58,abundance of {Dy},6.3,\abundance{Dy},micro_gram_per_gram,"",,2009-04-23 09:31:56.345686,2013-02-07 09:38:16.105141
3392,182,224,abundance of {U},0.357,\abundance{U},micro_gram_per_gram,"",,2009-04-23 09:31:58.023531,2013-02-07 09:38:24.291308
3393,182,166,abundance of {^{207}Pb}/{^{204}Pb},15.4724,\abundance{^{207}Pb}/{^{204}Pb},parts,"",,2009-04-23 09:31:59.431226,2013-02-07 11:54:08.599973
3394,182,164,abundance of {^{206}Pb}/{^{204}Pb},18.2692,\abundance{^{206}Pb}/{^{204}Pb},parts,"",,2009-04-23 09:32:00.875309,2013-02-07 11:54:09.050193
3395,182,207,abundance of {Tb},1.07,\abundance{Tb},micro_gram_per_gram,"",,2009-04-23 09:32:02.568175,2013-02-07 09:38:26.750826
3396,182,209,abundance of {Th},1.18,\abundance{Th},micro_gram_per_gram,"",,2009-04-23 09:32:04.117066,2013-02-07 09:38:09.486055
3397,182,124,abundance of {MnO},0.22,\abundance{MnO},centi_gram_per_gram,"",,2009-04-23 09:32:05.625894,2013-02-07 09:33:46.593626
3398,182,47,abundance of {Cs},0.0292,\abundance{Cs},micro_gram_per_gram,"",,2009-04-23 09:32:07.127648,2013-02-07 09:38:27.83457
3399,182,78,abundance of {Gd},6.4,\abundance{Gd},micro_gram_per_gram,"",,2009-04-23 09:32:08.606391,2013-02-07 09:38:13.26258
3400,182,182,abundance of {Rb},8.42,\abundance{Rb},micro_gram_per_gram,"",,2009-04-23 09:32:10.176546,2013-02-07 09:38:05.241475
3401,182,136,abundance of {^{143}Nd}/{^{144}Nd},0.512993,\abundance{^{143}Nd}/{^{144}Nd},parts,"",,2009-04-23 09:32:11.741733,2013-02-07 11:54:09.4921
3402,182,118,abundance of {Li},5.04,\abundance{Li},micro_gram_per_gram,"",,2009-04-23 09:32:13.262911,2013-02-07 09:38:10.761731
3403,182,174,abundance of {Pr},4.94,\abundance{Pr},micro_gram_per_gram,"",,2009-04-23 09:32:15.180035,2013-02-07 09:38:08.476092
3404,182,5,abundance of {Al_{2}O_{3}},14.19,\abundance{Al_{2}O_{3}},centi_gram_per_gram,"",,2009-04-23 09:32:16.662431,2013-02-07 09:33:33.120447
3405,182,267,abundance of {Y},35.9,\abundance{Y},micro_gram_per_gram,"",,2009-04-23 09:32:18.364565,2013-02-07 09:38:07.592148
