id,attachment_file_id,attachable_id,attachable_type,position,created_at,updated_at
2746,12722,1882,Stone,1,2009-04-08 10:16:27.452877,2011-01-28 18:50:26.693338
2747,12725,1883,Stone,1,2009-04-08 10:16:39.058706,2011-01-28 18:50:26.683354
2748,12728,34,"",,2009-04-08 10:16:46.722536,2009-04-08 10:16:46.722536
2749,12729,1884,Stone,1,2009-04-08 10:16:50.985922,2011-01-28 18:50:26.668345
2750,12732,1885,Stone,1,2009-04-08 10:17:01.252278,2011-01-28 18:50:26.658366
2751,12735,1886,Stone,1,2009-04-08 10:17:11.480099,2011-01-28 18:50:26.643351
2752,12738,1887,Stone,1,2009-04-08 10:17:21.759349,2011-01-28 18:50:26.633353
2753,12741,1888,Stone,1,2009-04-08 10:17:32.827196,2011-01-28 18:50:26.61848
2754,12744,1889,Stone,1,2009-04-08 10:17:50.253095,2011-01-28 18:50:26.608355
2755,12747,1890,Stone,1,2009-04-08 10:18:00.375436,2011-01-28 18:50:26.593349
2756,12750,1891,Stone,1,2009-04-08 10:18:26.59086,2011-01-28 18:50:26.58335
2757,12753,1892,Stone,1,2009-04-08 10:18:37.717565,2011-01-28 18:50:26.568345
2758,12756,1893,Stone,,2009-04-08 12:10:37.670362,2009-04-08 12:10:37.670362
2759,12759,1894,Stone,1,2009-04-08 12:10:48.548674,2011-01-28 18:50:10.314372
2760,12762,1895,Stone,1,2009-04-08 12:10:59.995865,2011-01-28 18:50:10.347976
2761,12765,1896,Stone,1,2009-04-08 12:11:10.831471,2011-01-28 18:50:10.37297
2762,12768,1897,Stone,1,2009-04-08 12:11:21.421045,2011-01-28 18:50:10.361851
2763,12771,1898,Stone,1,2009-04-08 12:11:31.649862,2011-01-28 18:50:10.386826
2764,12774,1899,Stone,1,2009-04-08 12:11:41.847952,2011-01-28 18:50:10.397923
2765,12777,1900,Stone,1,2009-04-08 12:11:52.214923,2011-01-28 18:50:10.411847
2766,12780,1901,Stone,1,2009-04-08 12:12:03.674807,2011-01-28 18:50:10.422945
2767,12783,1902,Stone,1,2009-04-08 12:12:14.876739,2011-01-28 18:51:00.083959
2768,12756,899,Stone,2,2009-04-08 14:00:46.284745,2011-01-28 18:50:10.336666
2769,12786,1903,Stone,1,2009-04-08 14:48:59.405152,2011-01-28 18:50:17.441233
2770,12789,1904,Stone,1,2009-04-08 14:49:10.532513,2011-01-28 18:50:17.430224
2771,12792,1905,Stone,1,2009-04-08 14:49:21.771666,2011-01-28 18:50:17.491229
2772,12795,1906,Stone,1,2009-04-08 14:49:33.281537,2011-01-28 18:50:10.436808
2773,12798,1907,Stone,1,2009-04-08 16:58:55.459039,2011-01-28 18:50:26.543343
2774,12801,1908,Stone,1,2009-04-08 16:59:04.417487,2011-01-28 18:50:26.508381
2775,12804,1909,Stone,1,2009-04-08 16:59:13.337866,2011-01-28 18:50:26.518355
2776,12807,1910,Stone,1,2009-04-08 16:59:21.998671,2011-01-28 18:50:26.533364
2777,12810,1911,Stone,1,2009-04-09 09:15:21.996685,2011-01-28 18:50:22.867701
2778,12813,1912,Stone,1,2009-04-09 09:15:34.41973,2011-01-28 18:50:22.856612
2779,12816,1913,Stone,1,2009-04-09 09:15:46.220097,2011-01-28 18:50:22.8428
2780,12819,1914,Stone,1,2009-04-09 09:15:57.690697,2011-01-28 18:50:22.831632
2781,12822,1915,Stone,1,2009-04-09 09:16:12.354705,2011-01-28 18:50:22.817795
2782,12825,1916,Stone,1,2009-04-09 09:16:23.065822,2011-01-28 18:50:22.806609
2783,12828,1917,Stone,1,2009-04-09 09:16:33.727818,2011-01-28 18:50:22.79272
2784,12831,1918,Stone,1,2009-04-09 09:16:45.131341,2011-01-28 18:50:22.781616
2785,12834,1919,Stone,1,2009-04-09 09:16:57.579152,2011-01-28 18:50:22.767718
2786,12837,1920,Stone,1,2009-04-09 09:17:11.228162,2011-01-28 18:50:22.756623
2787,12840,1921,Stone,1,2009-04-09 09:17:21.872417,2011-01-28 18:50:22.742782
2788,12843,1922,Stone,1,2009-04-09 09:17:34.077812,2011-01-28 18:50:22.73162
2789,12846,1923,Stone,1,2009-04-10 09:11:25.238604,2011-01-28 18:50:26.858626
2790,12849,1924,Stone,1,2009-04-10 09:11:35.117003,2011-01-28 18:50:26.84336
2791,12852,1925,Stone,1,2009-04-10 09:11:44.66805,2011-01-28 18:50:26.833543
2792,12855,1926,Stone,1,2009-04-10 09:11:54.745906,2011-01-28 18:50:26.876785
2793,12858,1927,Stone,1,2009-04-10 09:12:04.103711,2011-01-28 18:50:26.818379
2794,12861,1928,Stone,1,2009-04-10 09:12:13.558701,2011-01-28 18:50:26.808625
2795,12864,1929,Stone,1,2009-04-10 09:12:23.271393,2011-01-28 18:50:26.793341
2796,12867,1930,Stone,1,2009-04-10 09:12:32.589638,2011-01-28 18:50:26.783378
2797,12870,1931,Stone,1,2009-04-10 09:12:42.224909,2011-01-28 18:50:26.768343
2798,12873,1932,Stone,1,2009-04-10 09:12:51.299247,2011-01-28 18:50:26.558376
2799,12876,1933,Stone,1,2009-04-10 09:13:00.603185,2011-01-28 18:50:26.758367
2800,12879,1934,Stone,1,2009-04-10 09:13:09.883339,2011-01-28 18:50:33.961485
2801,12882,1935,Stone,1,2009-04-10 09:13:19.013697,2011-01-28 18:50:26.901823
2806,12897,1939,Stone,1,2009-04-10 09:14:30.396578,2011-01-28 18:50:26.951783
2807,12900,1938,Stone,1,2009-04-10 09:15:14.747352,2011-01-28 18:50:26.92692
2808,12903,1937,Stone,1,2009-04-10 09:16:40.393962,2011-01-28 18:50:26.976809
2809,12906,1936,Stone,1,2009-04-10 09:17:09.866561,2011-01-28 18:50:27.001804
2810,12909,1935,Stone,2,2009-04-10 09:18:17.207735,2011-01-28 18:50:26.914084
2811,12912,1926,Stone,2,2009-04-10 09:19:20.605706,2011-01-28 18:50:26.889071
2812,12915,1923,Stone,2,2009-04-10 09:20:15.928409,2011-01-28 18:50:26.865548
2813,12891,1938,Stone,2,2009-04-10 09:32:17.38968,2011-01-28 18:50:26.93907
2814,12894,1939,Stone,2,2009-04-10 09:32:52.83195,2011-01-28 18:50:26.96407
2815,12888,1937,Stone,2,2009-04-10 09:33:21.471639,2011-01-28 18:50:26.989076
2816,12885,1936,Stone,2,2009-04-10 09:33:44.6726,2011-01-28 18:50:27.014085
2817,12918,1940,Stone,1,2009-04-13 09:32:24.624493,2011-01-28 18:50:22.717799
2818,12921,1941,Stone,1,2009-04-13 09:32:36.258996,2011-01-28 18:50:22.706623
2819,12924,1942,Stone,1,2009-04-13 09:32:47.628833,2011-01-28 18:50:22.692607
2820,12927,1943,Stone,1,2009-04-13 09:33:03.347732,2011-01-28 18:50:22.681472
2821,12930,1944,Stone,1,2009-04-13 09:33:15.545503,2011-01-28 18:50:22.592618
2822,12933,1945,Stone,1,2009-04-13 09:33:27.273239,2011-01-28 18:50:22.581374
2823,12936,1946,Stone,1,2009-04-13 09:33:38.297947,2011-01-28 18:50:22.567763
2824,12939,1947,Stone,1,2009-04-13 09:33:49.991181,2011-01-28 18:50:22.556481
2825,12942,1948,Stone,1,2009-04-13 09:34:01.66826,2011-01-28 18:50:22.542653
2826,12945,1934,Stone,2,2009-04-14 09:03:03.011898,2011-01-28 18:50:33.973678
2827,12948,1949,Stone,1,2009-04-14 09:04:51.705848,2011-01-28 18:50:27.026891
2828,12951,1950,Stone,1,2009-04-14 09:05:05.2378,2011-01-28 18:50:27.32526
2829,12954,1951,Stone,1,2009-04-14 09:05:16.6097,2011-01-28 18:50:27.310179
2830,12957,1952,Stone,1,2009-04-14 09:05:27.608386,2011-01-28 18:50:27.300273
2831,12960,1953,Stone,1,2009-04-14 09:05:39.471451,2011-01-28 18:50:27.285188
2832,12963,1954,Stone,1,2009-04-14 09:05:50.427132,2011-01-28 18:50:27.275306
2833,12966,1955,Stone,1,2009-04-14 09:06:01.620707,2011-01-28 18:50:27.260202
2834,12969,1956,Stone,1,2009-04-14 09:06:12.530304,2011-01-28 18:50:27.208618
2835,12972,1957,Stone,1,2009-04-14 09:06:23.286646,2011-01-28 18:50:27.193474
2836,12975,1958,Stone,1,2009-04-14 09:06:34.245423,2011-01-28 18:50:27.183568
2837,12978,1959,Stone,1,2009-04-14 09:06:45.072571,2011-01-28 18:50:27.168817
2838,12981,1949,Stone,2,2009-04-14 09:07:35.095896,2011-01-28 18:50:27.149846
2839,12984,1960,Stone,1,2009-04-15 09:29:34.841892,2011-01-28 18:50:21.606184
2840,12987,1961,Stone,1,2009-04-15 09:29:44.842775,2011-01-28 18:50:21.592268
2841,12990,1962,Stone,1,2009-04-15 09:29:54.661446,2011-01-28 18:50:21.567323
2842,12993,1963,Stone,1,2009-04-15 09:30:06.174472,2011-01-28 18:50:21.556181
2843,12996,1964,Stone,1,2009-04-15 09:30:16.180171,2011-01-28 18:50:21.542317
2844,12999,1965,Stone,1,2009-04-15 09:30:25.61601,2011-01-28 18:50:21.531121
2845,13002,1966,Stone,1,2009-04-15 09:30:35.393584,2011-01-28 18:50:21.517499
2846,13005,1967,Stone,1,2009-04-15 09:30:45.725401,2011-01-28 18:50:21.581147
2847,13008,1968,Stone,1,2009-04-16 09:30:34.628108,2011-01-28 18:50:39.1375
2848,13011,1969,Stone,1,2009-04-16 09:30:45.965687,2011-01-28 18:50:39.152792
2849,13014,1970,Stone,1,2009-04-16 09:30:57.661709,2011-01-28 18:50:39.162612
2850,13017,1971,Stone,1,2009-04-16 09:31:11.522876,2011-01-28 18:50:39.227718
2851,13020,1972,Stone,1,2009-04-16 09:31:24.078925,2011-01-28 18:50:39.177783
2852,13023,1973,Stone,1,2009-04-16 09:31:34.33922,2011-01-28 18:50:39.187704
2853,13026,1974,Stone,1,2009-04-16 09:31:44.485541,2011-01-28 18:50:39.202839
2854,13029,1975,Stone,1,2009-04-16 09:31:54.189462,2011-01-28 18:50:39.212683
2855,13032,1976,Stone,1,2009-04-17 09:19:48.713106,2011-01-28 18:50:39.237542
2856,13035,1977,Stone,1,2009-04-17 09:19:58.493537,2011-01-28 18:50:39.252813
2857,13038,1978,Stone,1,2009-04-17 09:20:10.010536,2011-01-28 18:50:39.262674
2858,13041,1979,Stone,1,2009-04-17 09:20:19.884539,2011-01-28 18:50:39.277842
2859,13044,1980,Stone,1,2009-04-17 09:20:29.450652,2011-01-28 18:50:39.287701
2860,13047,1981,Stone,1,2009-04-17 09:20:39.616826,2011-01-28 18:50:39.302836
2861,13050,1982,Stone,1,2009-04-17 09:20:49.721527,2011-01-28 18:50:39.312695
2862,13053,1983,Stone,1,2009-04-17 09:20:59.885583,2011-01-28 18:50:39.327806
2863,13056,1984,Stone,1,2009-04-17 09:21:09.460456,2011-01-28 18:50:39.337666
2864,13059,1985,Stone,1,2009-04-17 09:21:19.283534,2011-01-28 18:50:39.352797
2865,13062,1986,Stone,1,2009-04-21 09:02:08.257952,2011-01-28 18:50:39.562661
2866,13065,1987,Stone,1,2009-04-21 09:02:21.735223,2011-01-28 18:50:39.362673
2867,13068,1988,Stone,1,2009-04-21 09:02:34.755627,2011-01-28 18:50:39.596123
2868,13071,1989,Stone,1,2009-04-21 09:02:52.116216,2011-01-28 18:50:39.578098
2869,13074,1990,Stone,1,2009-04-21 09:03:05.913763,2011-01-28 18:50:39.552834
2870,13077,1991,Stone,1,2009-04-21 09:03:18.79479,2011-01-28 18:50:39.537664
2871,13080,1992,Stone,1,2009-04-21 09:03:32.524417,2011-01-28 18:50:39.5278
2872,13083,1993,Stone,1,2009-04-21 09:03:47.127647,2011-01-28 18:50:39.512672
2873,13086,1994,Stone,1,2009-04-21 09:03:58.737172,2011-01-28 18:50:39.621166
2874,13089,1989,Stone,2,2009-04-21 09:04:52.808937,2011-01-28 18:50:39.584733
2875,13092,1988,Stone,2,2009-04-21 09:05:45.09942,2011-01-28 18:50:39.608202
2876,13095,1995,Stone,1,2009-04-22 09:03:37.83073,2011-01-28 18:50:39.636222
2877,13098,1996,Stone,1,2009-04-22 09:03:49.240954,2011-01-28 18:50:39.646143
2878,13101,1997,Stone,1,2009-04-22 09:04:00.864935,2011-01-28 18:50:39.661274
2879,13104,1998,Stone,1,2009-04-22 09:04:12.424117,2011-01-28 18:50:39.671154
2880,13107,1999,Stone,1,2009-04-22 09:04:23.254404,2011-01-28 18:50:39.686223
2881,13110,2000,Stone,1,2009-04-22 09:04:33.835784,2011-01-28 18:50:39.696147
2882,13113,2001,Stone,1,2009-04-22 09:04:44.695245,2011-01-28 18:50:39.829821
2883,13116,2002,Stone,1,2009-04-22 09:04:55.592153,2011-01-28 18:50:39.844772
2884,13128,2008,Stone,1,2009-04-23 13:41:22.603436,2011-01-28 18:50:39.919616
2885,13131,2007,Stone,1,2009-04-23 13:42:08.086373,2011-01-28 18:50:39.904494
2886,13134,2006,Stone,1,2009-04-23 13:42:36.600773,2011-01-28 18:50:39.894298
2888,13137,2004,Stone,1,2009-04-23 13:43:59.935076,2011-01-28 18:50:39.869675
2889,13140,2005,Stone,1,2009-04-23 13:44:33.852378,2011-01-28 18:50:39.879371
2890,13143,2003,Stone,1,2009-04-23 13:45:14.551186,2011-01-28 18:50:39.854684
2891,13146,2009,Stone,1,2009-04-24 09:06:05.29652,2011-01-28 18:50:39.377409
2892,13149,2010,Stone,1,2009-04-24 09:06:17.05343,2011-01-28 18:50:39.387586
2893,13152,2011,Stone,1,2009-04-24 09:06:28.658515,2011-01-28 18:50:39.402818
2894,13155,2012,Stone,1,2009-04-24 09:06:40.60663,2011-01-28 18:50:39.412668
2895,13158,2013,Stone,1,2009-04-24 09:06:53.078442,2011-01-28 18:50:39.4278
2896,13161,2014,Stone,1,2009-04-24 09:07:04.293087,2011-01-28 18:50:39.437715
2897,13164,2015,Stone,1,2009-04-24 09:07:15.481574,2011-01-28 18:50:39.452806
2898,13167,2016,Stone,1,2009-04-24 09:07:27.700532,2011-01-28 18:50:39.462672
2899,13170,2017,Stone,1,2009-04-24 09:07:38.848356,2011-01-28 18:50:39.477835
2900,13173,2018,Stone,1,2009-04-24 09:07:51.791564,2011-01-28 18:50:39.48769
2901,13176,2019,Stone,,2009-04-24 09:08:04.708566,2009-04-24 09:08:04.708566
2902,13179,2020,Stone,1,2009-04-27 09:16:47.182848,2011-01-28 18:50:21.167213
2903,13182,2021,Stone,1,2009-04-27 09:17:02.902231,2011-01-28 18:50:21.156173
2904,13185,2022,Stone,1,2009-04-27 09:17:19.610222,2011-01-28 18:50:21.142606
2905,13188,2023,Stone,1,2009-04-27 09:17:32.937079,2011-01-28 18:50:21.131118
2906,13191,2024,Stone,1,2009-04-27 09:17:47.314087,2011-01-28 18:50:21.039367
2907,13194,2025,Stone,1,2009-04-27 09:18:01.451812,2011-01-28 18:50:21.025306
2908,13197,2026,Stone,1,2009-04-27 09:18:15.858432,2011-01-28 18:50:21.014273
2909,13200,2027,Stone,1,2009-04-27 09:18:30.351804,2011-01-28 18:50:21.000459
2910,13203,2028,Stone,1,2009-04-27 09:18:45.433743,2011-01-28 18:50:20.989356
2911,13206,2029,Stone,1,2009-04-27 09:18:59.71512,2011-01-28 18:50:20.975518
2912,13209,2030,Stone,1,2009-04-27 09:19:16.738381,2011-01-28 18:50:20.96431
2913,13212,2031,Stone,1,2009-04-27 09:19:33.218166,2011-01-28 18:50:20.950516
2914,13215,2032,Stone,1,2009-04-27 09:19:49.964388,2011-01-28 18:50:20.939493
2915,13218,2033,Stone,1,2009-04-27 09:20:06.869719,2011-01-28 18:50:20.925475
2916,13221,2034,Stone,1,2009-04-27 09:20:23.291035,2011-01-28 18:50:20.914492
2917,13224,2035,Stone,1,2009-04-27 09:20:39.946582,2011-01-28 18:50:20.900461
2918,13227,2036,Stone,1,2009-04-27 09:29:31.36687,2011-01-28 18:50:20.255987
2919,13230,2037,Stone,1,2009-04-27 09:29:41.074672,2011-01-28 18:50:20.41421
2920,13233,2038,Stone,1,2009-04-27 09:29:51.921373,2011-01-28 18:50:20.267038
2921,13236,2039,Stone,1,2009-04-27 09:30:00.303838,2011-01-28 18:50:20.439204
2922,13239,2040,Stone,1,2009-04-27 09:30:08.571387,2011-01-28 18:50:20.425089
2923,13242,2041,Stone,1,2009-04-27 09:30:16.884309,2011-01-28 18:50:20.45033
2924,13245,2042,Stone,1,2009-04-27 09:30:25.081502,2011-01-28 18:50:20.464194
2925,13248,2043,Stone,1,2009-04-27 09:30:33.152264,2011-01-28 18:50:20.475336
2926,13251,2044,Stone,1,2009-04-27 09:30:41.989152,2011-01-28 18:50:20.500327
2927,13254,2045,Stone,1,2009-04-27 09:30:50.640592,2011-01-28 18:50:20.48916
2928,13257,2046,Stone,1,2009-04-27 09:30:58.901339,2011-01-28 18:50:20.514175
2929,13260,2047,Stone,1,2009-04-27 09:31:07.056572,2011-01-28 18:50:20.52532
2930,13263,2048,Stone,1,2009-04-27 09:31:15.527906,2011-01-28 18:50:20.539202
2931,13266,2049,Stone,1,2009-04-27 09:31:24.021326,2011-01-28 18:50:20.550344
2932,13269,2050,Stone,1,2009-04-27 09:31:32.535979,2011-01-28 18:50:20.564207
2933,13272,2051,Stone,1,2009-04-28 09:17:52.295811,2011-01-28 18:50:21.506187
2934,13275,2052,Stone,1,2009-04-28 09:18:00.613144,2011-01-28 18:50:21.492245
2935,13278,2053,Stone,1,2009-04-28 09:18:09.196795,2011-01-28 18:50:21.481186
2936,13281,2054,Stone,1,2009-04-28 09:18:18.270756,2011-01-28 18:50:21.467245
2937,13284,2055,Stone,1,2009-04-28 09:18:28.018864,2011-01-28 18:50:21.45612
2938,13287,2056,Stone,1,2009-04-28 09:18:36.379629,2011-01-28 18:50:21.442342
2939,13290,2057,Stone,1,2009-04-28 09:18:44.55864,2011-01-28 18:50:21.431154
2940,13293,2058,Stone,1,2009-04-28 09:18:52.708742,2011-01-28 18:50:21.417341
2941,13296,2059,Stone,1,2009-04-28 09:19:01.0385,2011-01-28 18:50:21.406193
2942,13299,2060,Stone,1,2009-04-28 09:19:09.289398,2011-01-28 18:50:21.392329
2943,13302,2061,Stone,1,2009-04-28 09:19:17.484154,2011-01-28 18:50:20.241931
2944,13305,2062,Stone,1,2009-04-28 09:19:25.791171,2011-01-28 18:50:21.367203
2945,13308,2063,Stone,1,2009-04-28 09:19:34.017344,2011-01-28 18:50:21.356094
2946,13311,2064,Stone,1,2009-04-28 09:19:42.174917,2011-01-28 18:50:21.342201
2947,13314,2065,Stone,1,2009-04-28 09:19:50.448163,2011-01-28 18:50:21.331143
2948,13317,2066,Stone,1,2009-04-28 09:19:58.639907,2011-01-28 18:50:21.317224
2949,13320,2067,Stone,1,2009-04-28 09:20:06.720676,2011-01-28 18:50:21.306189
2950,13323,2068,Stone,1,2009-04-28 09:20:14.705722,2011-01-28 18:50:21.292209
2951,13326,2069,Stone,1,2009-04-28 09:20:23.009228,2011-01-28 18:50:21.28117
2952,13329,2070,Stone,1,2009-04-28 09:20:31.17255,2011-01-28 18:50:21.267225
2953,13332,2071,Stone,1,2009-04-28 09:20:39.301475,2011-01-28 18:50:21.256152
2954,13335,2072,Stone,1,2009-04-28 09:20:47.501664,2011-01-28 18:50:21.24222
2955,13338,2073,Stone,1,2009-04-28 09:20:55.315971,2011-01-28 18:50:21.231185
2956,13341,2074,Stone,1,2009-04-28 09:21:03.616155,2011-01-28 18:50:21.217254
2957,13344,2075,Stone,1,2009-04-28 09:21:11.731714,2011-01-28 18:50:21.206192
2958,13347,2076,Stone,1,2009-04-28 09:21:19.967441,2011-01-28 18:50:21.192199
2959,13350,2077,Stone,1,2009-04-28 09:21:28.147774,2011-01-28 18:50:21.181202
2960,13353,2078,Stone,1,2009-04-28 09:21:36.562994,2011-01-28 18:50:21.381211
2961,13356,2079,Stone,1,2009-04-28 09:58:58.999087,2011-01-28 18:50:20.764202
2962,13359,2080,Stone,1,2009-04-28 09:59:08.065039,2011-01-28 18:50:20.750213
2963,13362,2081,Stone,1,2009-04-28 09:59:17.067011,2011-01-28 18:50:20.7392
2964,13365,2082,Stone,1,2009-04-28 09:59:26.405461,2011-01-28 18:50:20.725319
2965,13368,2083,Stone,1,2009-04-28 09:59:35.4501,2011-01-28 18:50:20.71426
2966,13371,2084,Stone,1,2009-04-28 09:59:44.475202,2011-01-28 18:50:20.700329
2967,13374,2085,Stone,1,2009-04-28 09:59:53.561943,2011-01-28 18:50:20.689166
2968,13377,2086,Stone,1,2009-04-28 10:00:02.562148,2011-01-28 18:50:20.67536
2969,13380,2087,Stone,1,2009-04-28 10:00:11.714593,2011-01-28 18:50:20.664203
2970,13383,2088,Stone,1,2009-04-28 10:00:20.73548,2011-01-28 18:50:20.650328
2971,13386,2089,Stone,1,2009-04-28 10:00:29.887439,2011-01-28 18:50:20.639209
2972,13389,2090,Stone,1,2009-04-28 10:00:39.058939,2011-01-28 18:50:20.625311
2973,13392,2091,Stone,1,2009-04-28 10:00:48.294956,2011-01-28 18:50:20.614119
2974,13395,2092,Stone,1,2009-04-28 10:00:57.544193,2011-01-28 18:50:20.600338
2975,13398,2093,Stone,1,2009-04-28 10:01:06.60355,2011-01-28 18:50:20.589189
2976,13401,2094,Stone,1,2009-04-28 10:01:16.030704,2011-01-28 18:50:20.575321
2977,13404,2095,Stone,1,2009-04-28 10:07:55.89261,2011-01-28 18:50:20.775369
2978,13407,2096,Stone,1,2009-04-28 10:08:05.198651,2011-01-28 18:50:20.889353
2979,13410,2097,Stone,1,2009-04-28 10:08:14.232871,2011-01-28 18:50:20.875379
2980,13413,2098,Stone,1,2009-04-28 10:08:23.328851,2011-01-28 18:50:20.864359
2981,13416,2099,Stone,1,2009-04-28 10:08:32.91581,2011-01-28 18:50:20.850361
2982,13419,2100,Stone,1,2009-04-28 10:08:42.230469,2011-01-28 18:50:20.839356
2983,13422,2101,Stone,1,2009-04-28 10:08:52.993782,2011-01-28 18:50:20.825271
2984,13425,2102,Stone,1,2009-04-28 10:09:02.82601,2011-01-28 18:50:20.814503
2985,13428,2103,Stone,1,2009-04-28 10:09:11.893324,2011-01-28 18:50:20.800335
2986,13431,2104,Stone,1,2009-04-28 10:09:21.290882,2011-01-28 18:50:20.789211
2987,13434,2105,Stone,1,2009-04-30 09:12:38.269912,2011-01-28 18:50:34.001332
2988,13437,2106,Stone,1,2009-04-30 09:12:46.471287,2011-01-28 18:50:34.011167
2989,13440,2107,Stone,1,2009-04-30 09:12:54.76745,2011-01-28 18:50:34.026562
2990,13443,2108,Stone,1,2009-04-30 09:13:02.738781,2011-01-28 18:50:34.036358
2991,13446,2109,Stone,1,2009-04-30 09:13:10.736908,2011-01-28 18:50:34.803365
2992,13449,2110,Stone,1,2009-04-30 09:13:18.898817,2011-01-28 18:50:34.051506
2993,13452,2111,Stone,1,2009-04-30 09:13:27.146808,2011-01-28 18:50:34.828489
2994,13455,2112,Stone,1,2009-04-30 09:13:35.053603,2011-01-28 18:50:34.061353
2995,13458,2113,Stone,1,2009-04-30 09:13:45.517993,2011-01-28 18:50:34.076499
2996,13461,2114,Stone,1,2009-04-30 09:13:53.245141,2011-01-28 18:50:34.086377
2997,13464,2115,Stone,1,2009-04-30 09:14:01.745115,2011-01-28 18:50:34.101477
2998,13467,2116,Stone,1,2009-04-30 09:14:10.054829,2011-01-28 18:50:34.111457
2999,13470,2117,Stone,1,2009-04-30 09:14:18.576317,2011-01-28 18:50:34.126547
3000,13473,2118,Stone,1,2009-04-30 09:14:26.778792,2011-01-28 18:50:34.136369
3001,13476,2119,Stone,1,2009-04-30 09:14:34.952964,2011-01-28 18:50:34.151672
3002,13479,2120,Stone,1,2009-04-30 09:14:42.72274,2011-01-28 18:50:34.161378
3003,13482,2121,Stone,1,2009-04-30 09:14:50.450598,2011-01-28 18:50:34.176734
3004,13485,2122,Stone,1,2009-04-30 09:14:58.505703,2011-01-28 18:50:34.18646
3005,13488,2123,Stone,1,2009-04-30 09:15:07.332155,2011-01-28 18:50:34.201648
3006,13491,2124,Stone,1,2009-04-30 09:15:16.892966,2011-01-28 18:50:34.211381
3007,13494,2125,Stone,1,2009-04-30 10:02:05.794139,2011-01-28 18:51:06.732382
3008,13497,2126,Stone,1,2009-04-30 10:03:52.024309,2011-01-28 18:51:06.743504
3009,13500,1487,Stone,1,2009-04-30 10:07:08.244222,2011-01-28 18:51:05.435062
3010,13503,2127,Stone,1,2009-05-01 09:13:43.631092,2011-01-28 18:50:34.226675
3011,13506,2128,Stone,1,2009-05-01 09:13:51.688988,2011-01-28 18:50:34.236359
3012,13509,2129,Stone,1,2009-05-01 09:14:05.705476,2011-01-28 18:50:34.244845
3013,13512,2130,Stone,1,2009-05-01 09:14:13.700812,2011-01-28 18:50:34.260046
3014,13515,2131,Stone,1,2009-05-01 09:14:27.276688,2011-01-28 18:50:34.269789
3015,13518,2132,Stone,1,2009-05-01 09:14:41.775862,2011-01-28 18:50:34.285089
3016,13521,2133,Stone,1,2009-05-01 09:14:49.700994,2011-01-28 18:50:34.294793
3017,13524,2134,Stone,1,2009-05-01 09:14:57.557735,2011-01-28 18:50:34.310089
3018,13527,2135,Stone,1,2009-05-01 09:15:05.803728,2011-01-28 18:50:34.703502
3019,13530,2136,Stone,1,2009-05-01 09:15:17.308159,2011-01-28 18:50:34.853495
3020,13533,2137,Stone,1,2009-05-01 09:15:25.364799,2011-01-28 18:50:34.319803
3021,13536,2138,Stone,1,2009-05-01 09:15:33.169871,2011-01-28 18:50:34.33509
3022,13539,2139,Stone,1,2009-05-01 09:15:46.97188,2011-01-28 18:50:34.344959
3023,13542,2140,Stone,1,2009-05-01 09:16:00.078607,2011-01-28 18:50:34.360131
3024,13545,2141,Stone,1,2009-05-01 09:16:12.979854,2011-01-28 18:50:34.369935
3025,13548,2142,Stone,1,2009-05-01 09:16:20.798788,2011-01-28 18:50:34.385181
3026,13551,2143,Stone,1,2009-05-01 09:16:28.72638,2011-01-28 18:50:34.394913
3027,13554,2144,Stone,1,2009-05-01 09:16:36.371493,2011-01-28 18:50:34.878494
3028,13557,2145,Stone,1,2009-05-01 09:16:50.804797,2011-01-28 18:50:34.728276
3029,13560,2146,Stone,1,2009-05-01 09:16:59.549318,2011-01-28 18:50:34.410141
3030,13563,2147,Stone,1,2009-05-01 09:17:10.285086,2011-01-28 18:50:34.419909
3031,13566,2148,Stone,1,2009-05-01 09:17:18.224428,2011-01-28 18:50:34.435141
3032,13569,2149,Stone,1,2009-05-01 09:17:32.605756,2011-01-28 18:50:34.444923
3033,13572,2150,Stone,1,2009-05-07 09:06:32.697317,2011-01-28 18:50:34.778498
3034,13575,2151,Stone,,2009-05-07 09:06:41.891691,2009-05-07 09:06:41.891691
3035,13578,2152,Stone,1,2009-05-07 09:06:51.221896,2011-01-28 18:50:34.903506
3036,13581,2153,Stone,1,2009-05-07 09:06:59.906937,2011-01-28 18:50:34.460132
3037,13584,2154,Stone,1,2009-05-07 09:07:08.014546,2011-01-28 18:50:36.952359
3038,13587,2155,Stone,1,2009-05-07 09:07:16.481176,2011-01-28 18:50:34.469948
3039,13590,2156,Stone,1,2009-05-07 09:07:24.26861,2011-01-28 18:50:36.962169
3040,13593,2157,Stone,1,2009-05-07 09:07:32.299163,2011-01-28 18:50:34.485135
3041,13596,2158,Stone,1,2009-05-07 09:07:40.361975,2011-01-28 18:50:34.618334
3042,13599,2159,Stone,1,2009-05-07 09:07:48.167437,2011-01-28 18:50:34.578237
3043,13602,2160,Stone,1,2009-05-07 09:07:56.110634,2011-01-28 18:50:34.593352
3044,13605,2161,Stone,1,2009-05-07 09:08:04.034572,2011-01-28 18:50:34.60322
3045,13608,2162,Stone,1,2009-05-07 09:08:12.263489,2011-01-28 18:50:34.753515
3046,13611,2163,Stone,1,2009-05-08 09:08:27.652253,2011-01-28 18:50:36.937189
3047,13614,2164,Stone,1,2009-05-08 09:08:35.738499,2011-01-28 18:50:34.653645
